ID,Education,Marital_Status,Income,Recency,Wine_Spending,Fruit_Spending,Meat_Spending,Fish_Spending,Sweet_Spending,Gold_Spending,Discount_Purchases,Web_Purchases,Catalog_Purchases,Store_Purchases,Monthly_Web_Visit,Complain,Partner,Monetary,Frequency,Age,Length,Total_Campaign,Cluster_Group,CLV,Churn_Risk,Engagement_Score,Loyalty_Status
361,Master,Married,43142.0,84,5,1,7,2,1,4,1,1,0,2,7,0,2,20,3,40-49,681,0,0,100,Low,4.146039603960397,New
4310,Middle,Married,80589.0,25,507,93,520,242,40,26,1,5,10,5,1,0,0,1428,20,70-79,708,2,2,7140,Low,53.27722772277228,Loyal
2678,Middle,Single,34412.0,62,52,12,50,4,36,55,3,5,0,3,9,0,1,209,8,19-29,1051,0,0,1045,Low,14.13861386138614,Regular
6376,Middle,Single,57537.0,83,191,56,139,51,8,100,4,4,3,8,4,0,1,545,15,30-39,934,0,0,2725,Low,29.54207920792079,Regular
524,Basic,Others,22634.0,47,2,23,11,8,6,46,1,2,1,2,8,0,0,96,5,40-49,1079,0,0,480,Low,8.150990099009901,Regular
10341,Middle,Others,51315.0,45,68,28,39,16,30,41,1,2,2,5,2,0,0,222,9,60-69,676,0,0,1110,Low,15.646039603960396,Regular
5654,Middle,Married,36026.0,34,20,4,10,6,4,17,2,2,0,3,6,0,3,61,5,40-49,655,0,0,305,Low,7.457920792079207,Regular
4098,Middle,Married,24639.0,3,20,3,16,0,4,1,3,2,0,4,6,0,2,44,6,40-49,702,0,0,220,Low,8.371287128712874,Regular
5824,Master,Others,34578.0,1,7,0,1,0,0,0,1,1,0,2,6,0,3,8,3,40-49,629,0,0,40,Low,3.908415841584159,New
7000,Basic,Single,65704.0,18,279,172,74,38,8,246,1,2,10,10,1,0,0,817,22,40-49,809,0,2,4085,Low,43.678217821782184,Loyal
2561,Middle,Single,63810.0,45,977,12,253,16,12,101,4,4,3,12,8,0,1,1371,19,40-49,1145,1,1,6855,Low,50.89851485148515,Loyal
5229,Master,Others,54132.0,81,30,1,8,0,0,3,1,1,0,3,7,0,1,42,4,40-49,683,0,0,210,Low,5.831683168316832,New
4086,Middle,Married,18690.0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,60,4,50-59,1098,0,0,300,Low,6.188118811881188,New
2428,Middle,Married,28164.0,23,3,18,26,11,8,12,3,2,0,4,7,0,1,78,6,40-49,971,0,0,390,Low,9.044554455445546,Regular
8254,Master,Married,34596.0,48,14,0,2,0,0,7,1,1,0,2,8,0,1,23,3,40-49,992,0,0,115,Low,4.205445544554456,New
2836,Master,Married,43269.0,61,10,1,7,0,0,1,1,1,0,2,8,0,1,19,3,40-49,836,0,0,95,Low,4.1262376237623775,New
8418,Basic,Single,38741.0,60,7,10,17,8,6,13,2,2,0,3,7,0,2,61,5,50-59,641,0,0,305,Low,7.457920792079207,Regular
1362,Middle,Single,31907.0,75,33,87,64,175,16,74,1,6,1,6,7,0,0,449,13,40-49,1032,0,0,2245,Low,25.14108910891089,Regular
7152,Master,Married,27100.0,64,12,0,13,2,0,10,1,1,0,3,7,0,1,37,4,30-39,1000,0,0,185,Low,5.732673267326733,New
10033,Basic,Others,31163.0,54,2,3,10,11,2,10,1,1,0,3,6,0,1,38,4,40-49,686,0,0,190,Low,5.752475247524753,New
9349,Middle,Married,92533.0,84,693,21,118,110,147,42,1,6,5,11,2,0,0,1131,22,30-39,742,2,2,5655,Low,49.896039603960396,Loyal
274,Middle,Single,34853.0,75,9,3,15,2,3,2,2,2,0,3,6,0,2,34,5,40-49,738,0,0,170,Low,6.923267326732674,Regular
3388,Middle,Others,70844.0,16,129,26,67,3,67,2,5,6,1,5,7,0,2,294,12,40-49,792,0,0,1470,Low,20.821782178217823,Regular
922,Basic,Married,31086.0,79,16,2,11,3,0,16,2,1,1,2,8,0,2,48,4,30-39,971,1,0,240,Low,5.950495049504951,New
8588,Middle,Married,60544.0,92,201,2,43,3,5,35,4,5,1,5,6,0,2,289,11,50-59,1223,0,0,1445,Low,19.472772277227723,Regular
2518,Basic,Others,20491.0,16,5,4,5,4,2,10,1,0,1,2,7,0,0,30,3,19-29,1070,0,0,150,Low,4.344059405940595,New
574,Middle,Married,42523.0,96,14,36,11,3,26,35,1,1,1,4,2,0,0,125,6,50-59,617,0,0,625,Low,9.975247524752476,Regular
3220,Middle,Married,39922.0,30,29,12,59,19,1,36,2,3,0,4,8,0,1,156,7,30-39,1050,0,0,780,Low,11.83910891089109,Regular
5967,Middle,Others,33402.0,60,26,2,19,10,5,8,3,2,1,3,8,0,2,70,6,60-69,896,0,0,350,Low,8.886138613861387,Regular
1183,Master,Married,36408.0,11,9,1,4,3,2,3,1,1,0,2,6,0,2,22,3,60-69,831,0,0,110,Low,4.185643564356437,New
6856,Middle,Others,21645.0,75,14,0,23,4,5,19,3,3,0,3,9,0,1,65,6,30-39,1214,1,0,325,Low,8.787128712871288,Regular
4530,Master,Others,78427.0,36,972,19,595,180,26,138,3,3,7,10,3,0,0,1930,20,60-69,1163,2,1,9650,Low,63.21782178217822,Loyal
1553,Middle,Others,82657.0,71,966,168,672,246,105,126,1,7,5,10,4,0,0,2283,22,60-69,825,2,2,11415,Low,72.70792079207922,Loyal
4682,Middle,Married,51876.0,88,99,27,102,28,48,6,1,2,2,8,1,0,0,310,12,50-59,807,0,0,1550,Low,21.13861386138614,Regular
8204,Basic,Married,78041.0,93,482,35,553,72,160,17,1,4,4,9,2,0,0,1319,17,40-49,1110,0,1,6595,Low,47.36881188118812,Loyal
5221,Middle,Married,52852.0,93,714,8,99,11,0,47,4,10,7,5,8,0,1,879,22,50-59,1125,1,1,4395,Low,44.90594059405941,Loyal
1232,Master,Others,70038.0,54,587,54,348,71,54,130,1,4,4,8,2,0,0,1244,16,30-39,797,0,2,6220,Low,44.633663366336634,Loyal
1927,Basic,Others,69401.0,41,399,27,159,58,8,39,4,4,4,5,2,0,1,690,13,40-49,648,0,2,3450,Low,29.91336633663366,Regular
5788,Middle,Others,46053.0,46,56,10,92,19,7,25,3,3,2,4,5,0,1,209,9,40-49,1047,0,0,1045,Low,15.388613861386139,Regular
6652,Middle,Married,77343.0,28,227,151,573,98,54,31,1,3,4,9,1,0,0,1134,16,50-59,570,0,2,5670,Low,42.45544554455446,Loyal
6246,Middle,Single,73892.0,40,703,102,601,0,58,43,1,3,11,8,1,0,0,1507,22,60-69,778,1,2,7535,Low,57.341584158415834,Loyal
5975,Master,Single,40304.0,82,37,0,17,0,0,3,1,2,0,3,7,0,1,57,5,40-49,822,0,0,285,Low,7.378712871287128,Regular
6875,Master,Others,32727.0,38,167,13,180,86,13,70,2,7,3,5,8,0,0,529,15,50-59,1220,0,1,2645,Low,29.225247524752472,Regular
4399,Middle,Others,68695.0,3,458,81,356,106,50,40,1,4,4,7,2,0,0,1091,15,40-49,554,0,2,5455,Low,40.353960396039604,Regular
4042,Middle,Others,43300.0,87,91,3,52,2,1,31,3,4,0,4,8,0,1,180,8,40-49,1174,1,0,900,Low,13.564356435643566,Regular
2157,Middle,Others,26290.0,49,15,8,16,11,5,22,4,2,0,4,6,0,2,77,6,40-49,1083,0,0,385,Low,9.024752475247526,Regular
10133,Middle,Single,93790.0,16,1302,68,731,89,114,45,0,6,7,12,2,0,0,2349,25,40-49,687,4,2,11745,Low,77.76485148514851,Loyal
2525,Master,Married,38410.0,65,153,64,123,116,64,14,2,5,2,9,6,0,0,534,16,40-49,1203,1,1,2670,Low,30.574257425742573,Loyal
8233,Master,Others,64866.0,9,508,5,21,7,5,10,4,7,3,7,5,0,1,556,17,60-69,704,1,2,2780,Low,32.25990099009901,Loyal
9483,Middle,Others,57957.0,24,290,59,177,77,5,29,7,4,6,8,3,1,1,637,18,50-59,864,0,2,3185,Low,25.113861386138613,Loyal
2945,Master,Others,46015.0,25,38,0,2,0,0,6,1,1,0,3,7,0,2,46,4,60-69,627,2,0,230,Low,5.910891089108912,New
10403,Middle,Others,16531.0,43,2,13,6,7,5,11,3,3,0,3,7,0,1,44,6,30-39,561,0,0,220,Low,8.371287128712874,Regular
5074,Master,Married,28072.0,10,30,0,10,2,0,5,1,1,0,3,7,0,1,47,4,19-29,906,0,0,235,Low,5.9306930693069315,New
10524,Master,Others,49476.0,29,386,23,95,54,41,196,4,2,11,5,2,0,1,795,18,50-59,924,0,2,3975,Low,38.242574257425744,Loyal
4690,Middle,Married,50725.0,45,443,10,75,0,10,48,4,8,1,8,8,0,1,586,17,60-69,1051,0,1,2930,Low,32.853960396039604,Loyal
7521,Middle,Others,83844.0,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1574,19,60-69,963,1,1,7870,Low,54.918316831683164,Loyal
7196,Master,Married,41145.0,20,9,0,3,0,0,1,1,0,0,3,3,0,2,13,3,60-69,691,0,0,65,Low,4.0074257425742585,New
4406,Middle,Others,67419.0,29,846,84,352,91,56,42,4,9,4,8,5,0,1,1471,21,40-49,1079,0,1,7355,Low,55.37871287128713,Loyal
9672,Basic,Married,23162.0,82,8,3,9,19,4,22,3,1,1,3,6,0,2,65,5,40-49,740,0,0,325,Low,7.5371287128712865,Regular
4864,Middle,Married,34380.0,68,72,7,58,13,1,24,4,4,1,3,8,0,1,175,8,30-39,973,0,0,875,Low,13.465346534653467,Regular
4706,Middle,Single,34704.0,65,29,0,5,0,1,5,1,1,0,3,5,0,1,40,4,40-49,978,0,0,200,Low,5.792079207920793,New
4070,Master,Married,94871.0,99,169,24,553,188,0,144,1,8,5,4,7,0,2,1078,17,40-49,1216,3,1,5390,Low,42.59653465346535,Loyal
25,Middle,Married,65148.0,9,460,35,422,33,12,153,2,6,6,7,4,0,1,1115,19,50-59,1140,0,1,5575,Low,45.82920792079208,Loyal
3697,Middle,Others,39898.0,20,69,8,26,12,7,12,2,3,0,4,7,0,1,134,7,60-69,1052,0,0,670,Low,11.403465346534654,Regular
217,Master,Single,64857.0,78,556,14,717,210,0,43,1,7,5,10,4,0,0,1540,22,50-59,1133,0,1,7700,Low,57.995049504950494,Loyal
4220,Master,Married,59892.0,26,73,0,13,0,1,0,1,2,1,3,3,0,1,87,6,40-49,789,0,0,435,Low,9.222772277227724,Regular
5286,Master,Single,41020.0,68,112,1,54,7,7,36,1,3,2,4,3,0,0,217,9,19-29,794,0,0,1085,Low,15.547029702970297,Regular
9559,Master,Married,57072.0,79,944,0,60,0,0,30,2,7,5,13,5,0,1,1034,25,50-59,706,1,2,5170,Low,51.72524752475247,Loyal
2849,Middle,Single,60474.0,25,265,199,303,234,9,170,7,10,2,12,7,0,1,1180,24,30-39,1004,0,1,5900,Low,53.366336633663366,Loyal
7787,Middle,Others,62807.0,83,526,28,135,10,21,99,3,5,3,12,5,0,1,819,20,50-59,1217,0,1,4095,Low,41.21782178217822,Loyal
3102,Basic,Others,19414.0,32,2,3,12,3,5,7,1,1,0,3,8,0,1,32,4,30-39,806,0,0,160,Low,5.633663366336634,New
5868,Middle,Married,19107.0,49,2,4,9,10,5,16,2,1,0,3,7,0,1,46,4,30-39,861,0,0,230,Low,5.910891089108912,New
8370,Basic,Others,75484.0,50,378,97,259,197,194,34,2,7,3,6,4,0,1,1159,16,30-39,1246,0,1,5795,Low,42.95049504950496,Loyal
9988,Master,Single,70379.0,84,553,25,142,65,67,8,3,6,3,13,4,0,1,860,22,30-39,1033,0,1,4300,Low,44.52970297029704,Loyal
2939,Master,Others,79419.0,96,751,127,687,20,15,31,1,4,6,4,2,0,0,1631,14,40-49,557,0,2,8155,Low,49.7970297029703,Regular
5529,Master,Others,64014.0,56,406,0,30,0,0,8,7,8,2,5,7,0,3,444,15,60-69,569,1,2,2220,Low,27.54207920792079,Regular
9743,Middle,Married,76998.0,85,1449,89,161,69,35,107,2,11,8,8,6,0,1,1910,27,60-69,1084,1,1,9550,Low,71.57178217821783,Loyal
5763,Master,Others,49854.0,63,123,17,171,39,0,30,5,6,2,5,6,0,1,380,13,40-49,781,0,0,1900,Low,23.774752475247524,Regular
3478,Master,Married,60585.0,17,267,42,309,55,42,21,10,7,4,9,5,0,2,736,20,40-49,920,1,2,3680,Low,39.57425742574257,Loyal
7494,Master,Others,42873.0,11,209,0,40,3,2,15,4,6,1,4,8,0,2,269,11,60-69,1074,0,0,1345,Low,19.076732673267326,Regular
1763,Middle,Others,87679.0,62,1259,172,815,97,148,33,1,7,11,10,4,0,0,2524,28,19-29,887,4,1,12620,Low,84.98019801980199,Loyal
7250,Middle,Others,57867.0,48,344,35,178,15,23,17,7,7,2,9,6,0,1,612,18,30-39,821,0,2,3060,Low,34.618811881188115,Loyal
2005,Middle,Married,35765.0,86,22,3,30,0,5,15,2,2,0,4,6,0,1,75,6,19-29,750,0,0,375,Low,8.985148514851486,Regular
10770,Middle,Married,65492.0,73,247,161,295,210,85,47,2,4,7,13,2,0,0,1045,24,50-59,704,0,2,5225,Low,50.693069306930695,Loyal
6885,Middle,Others,32952.0,36,38,0,12,3,1,1,1,2,0,3,7,0,1,55,5,30-39,760,0,0,275,Low,7.339108910891088,Regular
2072,Master,Others,53374.0,34,896,10,101,13,10,34,6,4,2,9,9,0,1,1064,15,40-49,1232,2,1,5320,Low,39.81930693069307,Regular
9463,Middle,Others,71706.0,16,931,56,253,91,98,14,4,9,5,7,5,0,1,1443,21,50-59,1143,0,1,7215,Low,54.82425742574257,Loyal
6318,Middle,Married,68487.0,48,758,12,385,33,89,89,1,9,7,13,4,0,0,1366,29,19-29,1082,0,1,6830,Low,63.299504950495056,Loyal
4093,Master,Others,53253.0,61,216,9,57,20,9,125,7,4,3,5,5,0,2,436,12,40-49,1053,0,0,2180,Low,23.633663366336634,Regular
5751,Basic,Others,31163.0,54,2,3,10,11,2,10,1,1,0,3,6,0,1,38,4,40-49,686,0,0,190,Low,5.752475247524753,New
3340,Middle,Married,42014.0,56,244,15,108,4,15,50,6,7,1,6,8,0,1,436,14,30-39,1231,1,1,2180,Low,26.133663366336634,Regular
3594,Master,Married,54108.0,74,539,6,91,8,6,97,13,8,2,9,8,0,2,747,19,40-49,1151,0,1,3735,Low,38.54207920792079,Loyal
3584,Master,Single,49667.0,35,1181,26,120,17,13,39,2,5,10,5,8,0,0,1396,20,60-69,1228,2,1,6980,Low,52.64356435643565,Loyal
3643,Master,Married,63206.0,65,750,8,125,11,8,26,1,4,3,6,2,0,0,928,13,40-49,651,1,2,4640,Low,34.62623762376238,Regular
851,Master,Married,57136.0,48,306,5,109,21,109,92,9,5,2,10,6,0,2,642,17,40-49,905,0,2,3210,Low,33.96287128712871,Loyal
7706,Basic,Others,46772.0,88,350,104,189,197,151,57,6,11,8,5,8,0,1,1048,24,40-49,1149,1,1,5240,Low,50.75247524752476,Loyal
3967,Master,Married,78931.0,19,331,197,170,58,152,35,1,2,8,13,1,0,0,943,23,40-49,797,0,2,4715,Low,47.42326732673268,Loyal
10128,Middle,Others,53977.0,21,620,16,165,0,24,82,5,5,5,12,5,0,1,907,22,50-59,936,0,2,4535,Low,45.460396039603964,Loyal
486,Middle,Married,84219.0,27,434,137,400,45,137,45,1,3,4,10,1,0,0,1198,17,19-29,697,0,2,5990,Low,44.972772277227726,Loyal
9,Master,Single,46098.0,86,57,0,27,0,0,36,4,3,2,2,8,0,2,120,7,40-49,1230,0,0,600,Low,11.126237623762378,Regular
9451,Middle,Married,73538.0,92,811,76,428,99,137,107,3,10,4,9,7,0,1,1658,23,50-59,1131,0,1,8290,Low,61.581683168316836,Loyal
9264,Middle,Married,79529.0,1,423,42,706,73,197,197,1,4,8,9,2,0,0,1638,21,19-29,613,0,2,8190,Low,58.68564356435644,Loyal
3865,Basic,Others,20981.0,14,2,12,10,6,13,30,1,3,1,2,8,0,0,73,6,30-39,975,1,0,365,Low,8.945544554455447,Regular
2853,Middle,Single,51766.0,74,60,51,87,6,20,51,2,4,2,4,5,0,1,275,10,30-39,660,0,0,1375,Low,17.945544554455445,Regular
1490,Middle,Married,55759.0,84,675,0,85,10,7,77,5,10,3,8,8,0,1,854,21,50-59,1128,0,1,4270,Low,43.16089108910891,Loyal
6310,Middle,Married,33039.0,4,30,8,12,8,8,12,1,2,0,4,5,0,1,78,6,30-39,843,0,0,390,Low,9.044554455445546,Regular
10380,Master,Married,37787.0,50,40,1,40,4,3,18,1,3,0,3,8,0,1,106,6,40-49,832,0,0,530,Low,9.5990099009901,Regular
3887,Middle,Single,27242.0,2,3,17,26,20,1,39,2,2,0,3,9,0,1,106,5,40-49,1145,1,0,530,Low,8.349009900990099,Regular
4278,Master,Single,87188.0,73,910,111,724,49,74,55,1,10,2,6,3,0,0,1923,18,30-39,941,1,1,9615,Low,60.57920792079208,Loyal
8643,Middle,Others,69930.0,21,252,98,827,219,70,196,1,4,5,12,3,0,0,1662,21,40-49,949,0,1,8310,Low,59.160891089108915,Loyal
1998,Middle,Single,37697.0,82,34,6,21,11,4,8,1,2,1,3,6,0,1,84,6,30-39,692,0,0,420,Low,9.163366336633665,Regular
10795,Master,Married,37401.0,14,19,3,19,3,1,3,2,2,0,3,7,0,1,48,5,40-49,604,0,0,240,Low,7.20049504950495,Regular
11110,Middle,Single,3502.0,56,2,1,1,0,0,1,0,0,0,0,14,0,1,5,0,40-49,992,0,0,25,Low,0.09900990099009901,New
2408,Middle,Married,58597.0,20,490,0,184,10,28,21,12,7,4,9,7,0,2,733,20,30-39,1136,0,1,3665,Low,39.51485148514852,Loyal
202,Master,Others,82032.0,54,332,194,377,149,125,57,0,4,6,7,1,0,0,1234,17,60-69,635,0,2,6170,Low,45.68564356435644,Loyal
7998,Middle,Others,28087.0,77,53,8,17,13,0,21,3,2,2,2,7,0,2,112,6,50-59,1115,0,0,560,Low,9.717821782178218,Regular
830,Master,Single,74004.0,5,784,48,560,42,176,48,1,4,6,4,3,0,0,1658,14,19-29,675,3,2,8290,Low,50.33168316831683,Regular
3536,Middle,Others,19740.0,65,7,11,3,10,4,20,2,1,1,3,5,0,1,55,5,50-59,1012,0,0,275,Low,7.339108910891088,Regular
6050,Basic,Married,57036.0,33,1171,43,219,19,14,47,4,6,3,13,9,0,1,1513,22,40-49,1115,1,1,7565,Low,57.46039603960396,Loyal
125,Basic,Others,53083.0,65,215,7,33,3,0,13,6,5,1,5,7,0,2,271,11,50-59,960,1,0,1355,Low,19.116336633663366,Regular
3463,Master,Married,69283.0,41,674,62,134,0,26,8,4,7,3,13,5,0,1,904,23,40-49,565,0,2,4520,Low,46.6509900990099,Loyal
2804,Master,Single,46098.0,86,57,0,27,0,0,36,4,3,2,2,8,0,2,120,7,40-49,1230,1,0,600,Low,11.126237623762378,Regular
3745,Basic,Married,23331.0,92,5,36,7,0,10,45,2,3,0,3,8,0,1,103,6,19-29,1213,0,0,515,Low,9.539603960396041,Regular
9771,Basic,Single,23331.0,97,104,20,101,24,15,5,6,5,1,5,9,0,1,269,11,19-29,1182,0,0,1345,Low,19.076732673267326,Regular
451,Middle,Single,9255.0,91,9,0,7,2,0,4,1,1,1,2,8,0,1,22,4,19-29,741,0,0,110,High,5.435643564356436,New
10530,Master,Others,67786.0,0,431,82,441,80,20,102,1,3,6,6,1,0,0,1156,15,50-59,754,1,2,5780,Low,41.64108910891089,Regular
1079,Master,Married,71969.0,59,1000,0,76,0,0,10,3,3,4,9,8,0,1,1086,16,40-49,1171,1,1,5430,Low,41.504950495049506,Loyal
8920,Master,Single,59235.0,4,448,40,469,80,0,91,3,11,2,12,7,0,1,1128,25,40-49,1083,0,1,5640,Low,53.586633663366335,Loyal
6678,Middle,Others,31928.0,5,33,4,24,4,2,5,2,3,0,4,7,0,1,72,7,19-29,643,0,0,360,Low,10.175742574257427,Regular
3852,Master,Others,74881.0,48,505,72,270,36,27,54,4,9,2,12,5,0,2,964,23,50-59,1028,0,1,4820,Low,47.83910891089109,Loyal
528,Middle,Married,65819.0,99,267,38,701,149,165,63,1,5,4,10,3,0,0,1383,19,30-39,1127,0,1,6915,Low,51.13613861386139,Loyal
73,Master,Single,51411.0,81,14,0,3,0,0,1,1,0,0,3,5,0,3,18,3,60-69,949,0,0,90,Low,4.106435643564358,New
5589,Middle,Others,51983.0,95,631,0,115,10,7,30,3,9,2,10,7,0,1,793,21,50-59,1217,0,1,3965,Low,41.9529702970297,Loyal
10212,Master,Others,42386.0,43,65,4,16,0,4,11,1,3,0,3,8,0,1,100,6,19-29,1082,0,0,500,Low,9.480198019801982,Regular
6365,Basic,Married,30390.0,5,10,12,12,25,1,20,1,2,0,3,6,0,0,80,5,19-29,850,0,0,400,Low,7.834158415841584,Regular
5636,Middle,Single,30983.0,50,51,4,50,12,1,49,1,4,0,3,8,0,0,167,7,50-59,1147,1,0,835,Low,12.056930693069308,Regular
591,Middle,Others,66033.0,76,293,35,179,46,59,65,2,8,3,7,7,0,1,677,18,50-59,1075,0,1,3385,Low,35.9059405940594,Loyal
2217,Basic,Married,37284.0,46,11,1,2,2,1,6,1,0,0,3,6,0,2,23,3,40-49,1007,0,0,115,Low,4.205445544554456,New
2544,Master,Others,57530.0,68,50,1,27,6,7,1,1,1,1,4,1,0,1,92,6,60-69,810,0,0,460,Low,9.321782178217823,Regular
7725,Basic,Married,76800.0,33,173,26,255,35,71,81,1,4,4,7,1,0,0,641,15,50-59,663,0,2,3205,Low,31.443069306930692,Regular
8091,Middle,Married,63943.0,50,423,184,368,13,97,21,1,6,4,6,5,0,1,1106,16,50-59,1215,0,1,5530,Low,41.9009900990099,Loyal
7321,Middle,Others,76081.0,85,292,30,415,63,33,200,1,4,5,4,2,0,0,1033,13,50-59,587,1,2,5165,Low,36.70544554455446,Regular
5462,Middle,Married,67445.0,63,757,80,217,29,80,11,5,9,6,12,6,0,1,1174,27,40-49,1236,0,1,5870,Low,56.99752475247525,Loyal
7791,Master,Married,37054.0,89,12,1,6,0,1,5,2,1,0,3,7,0,2,25,4,40-49,837,0,0,125,Low,5.4950495049504955,New
955,Master,Others,47175.0,81,167,2,44,6,2,19,7,4,2,4,8,0,2,240,10,50-59,1159,2,0,1200,Low,17.25247524752475,Regular
4037,Middle,Others,31859.0,77,3,1,3,8,0,5,1,1,0,2,7,0,1,20,3,30-39,930,0,0,100,Low,4.146039603960397,New
6642,Middle,Others,27215.0,50,30,5,22,8,9,28,4,2,1,4,6,0,3,102,7,50-59,1072,0,0,510,Low,10.769801980198022,Regular
2793,Master,Others,70179.0,10,532,88,168,69,44,133,3,7,3,13,5,0,1,1034,23,30-39,893,0,2,5170,Low,49.22524752475248,Loyal
5424,Middle,Married,39922.0,30,29,12,59,19,1,36,2,3,0,4,8,0,1,156,7,30-39,1050,0,0,780,Low,11.83910891089109,Regular
879,Master,Married,49681.0,66,411,0,26,0,0,21,6,7,1,7,7,0,2,458,15,30-39,787,0,0,2290,Low,27.819306930693067,Regular
9530,Middle,Married,24645.0,16,5,3,4,4,1,0,1,1,0,2,8,0,1,17,3,19-29,1155,0,0,85,Low,4.086633663366338,New
4828,Middle,Others,79865.0,12,71,99,278,185,121,38,1,5,10,5,1,0,1,792,20,60-69,561,0,2,3960,Low,40.68316831683168,Loyal
10699,Middle,Married,44322.0,30,46,0,40,3,0,3,2,3,0,3,8,0,1,92,6,30-39,563,0,0,460,Low,9.321782178217823,Regular
1497,Middle,Single,47958.0,8,268,11,88,15,3,22,2,6,3,5,5,0,1,407,14,60-69,1076,0,0,2035,Low,25.55940594059406,Regular
7476,Master,Single,63972.0,93,928,63,254,0,12,12,4,5,4,10,4,0,1,1269,19,50-59,1124,1,1,6345,Low,48.878712871287135,Loyal
4390,Middle,Others,75315.0,14,459,15,171,142,23,31,2,5,4,12,2,0,1,841,21,60-69,625,0,2,4205,Low,42.90346534653465,Loyal
10478,Master,Married,55517.0,53,483,0,108,0,6,36,5,11,1,6,9,0,2,633,18,60-69,1190,1,1,3165,Low,35.03465346534653,Loyal
1081,Master,Married,75283.0,26,733,9,180,12,19,66,11,6,3,5,4,0,3,1019,14,50-59,1009,0,1,5095,Low,37.67821782178218,Regular
4261,Master,Single,82800.0,23,1006,22,115,59,68,45,1,7,6,12,3,0,0,1315,25,60-69,1132,3,1,6575,Low,57.28960396039604,Loyal
9916,Middle,Married,38998.0,92,34,1,14,0,0,5,3,2,0,3,8,1,2,54,5,60-69,1153,0,0,270,Low,-2.6806930693069315,Regular
5350,Master,Single,90638.0,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,2525,17,19-29,686,2,2,12625,Low,71.25,Loyal
8135,Master,Married,27161.0,41,7,4,23,7,0,11,1,1,0,3,7,0,1,52,4,19-29,794,0,0,260,Low,6.029702970297031,New
8685,Middle,Married,42014.0,56,244,15,108,4,15,50,6,7,1,6,8,0,1,436,14,30-39,1231,1,1,2180,Low,26.133663366336634,Regular
4967,Master,Others,38201.0,19,233,0,23,0,0,12,4,5,1,5,8,0,1,268,11,50-59,1007,0,0,1340,Low,19.056930693069308,Regular
2130,Middle,Others,45203.0,4,35,3,67,10,8,24,1,3,1,3,6,0,2,147,7,30-39,648,1,0,735,Low,11.660891089108912,Regular
9298,Master,Others,81574.0,89,1252,0,465,46,35,0,1,4,5,8,1,0,0,1798,17,60-69,612,2,2,8990,Low,56.853960396039604,Loyal
8175,Middle,Married,34935.0,71,34,4,66,3,10,20,1,2,1,4,7,0,0,137,7,19-29,923,0,0,685,Low,11.462871287128714,Regular
6257,Master,Single,60482.0,81,255,43,134,37,14,24,1,7,2,7,7,0,1,507,16,30-39,1072,0,1,2535,Low,30.039603960396043,Loyal
3790,Middle,Others,34633.0,31,8,1,5,0,0,1,1,1,0,2,6,0,3,15,3,50-59,707,0,0,75,Low,4.047029702970298,New
9952,Master,Others,78093.0,53,368,32,639,13,43,10,1,4,7,5,1,0,0,1105,16,60-69,750,0,2,5525,Low,41.881188118811885,Loyal
3503,Middle,Others,82460.0,78,255,47,573,52,32,15,1,5,3,6,1,0,0,974,14,60-69,759,0,2,4870,Low,36.78712871287129,Regular
5223,Master,Others,45903.0,80,33,8,10,2,10,3,2,2,1,3,4,0,1,66,6,40-49,617,0,0,330,Low,8.806930693069308,Regular
4608,Middle,Others,81361.0,18,163,23,424,27,65,76,1,3,10,13,1,0,0,778,26,19-29,674,1,2,3890,Low,47.9059405940594,Loyal
1626,Master,Others,35860.0,37,15,0,8,4,2,20,2,1,1,2,5,0,2,49,4,40-49,591,2,0,245,Low,5.970297029702971,New
4764,Master,Others,40442.0,52,45,12,52,25,22,13,4,3,1,4,7,0,2,169,8,60-69,1229,1,0,845,Low,13.346534653465348,Regular
2471,Middle,Married,61482.0,39,48,58,68,16,66,43,1,3,2,6,2,0,0,299,11,50-59,552,0,0,1495,Low,19.67079207920792,Regular
5892,Middle,Married,34968.0,11,158,6,45,8,2,2,7,3,2,5,7,0,1,221,10,30-39,995,0,0,1105,Low,16.876237623762375,Regular
2612,Middle,Married,75794.0,33,754,160,625,63,32,48,1,7,5,12,3,0,0,1682,24,19-29,737,1,2,8410,Low,63.30693069306932,Loyal
4971,Master,Others,31497.0,22,108,1,28,13,1,4,2,3,1,4,8,0,1,155,8,50-59,1120,0,0,775,Low,13.06930693069307,Regular
5185,Middle,Married,74268.0,83,199,66,315,97,174,41,1,4,3,5,2,0,0,892,12,60-69,1050,0,1,4460,Low,32.663366336633665,Regular
10069,Basic,Others,13724.0,43,2,7,5,2,15,27,1,2,0,2,9,0,1,58,4,19-29,1217,1,0,290,Low,6.148514851485149,New
2262,Master,Others,45143.0,74,202,5,74,11,5,14,3,6,1,5,7,0,1,311,12,50-59,857,0,0,1555,Low,21.158415841584162,Regular
1131,Master,Single,52569.0,54,85,0,3,0,0,7,1,2,0,4,3,0,1,95,6,40-49,635,0,0,475,Low,9.381188118811883,Regular
1041,Master,Single,48432.0,3,322,3,50,4,3,42,5,7,1,6,8,0,1,424,14,40-49,1169,1,0,2120,Low,25.896039603960396,Regular
